Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Product Name,Category,Product ID,Region,Country,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD5313,2023-08-30,2023-09-01,Michelle Patel,CUST479,Corporate,Bed,Furniture,PROD6574,West,Nepal,Florida,East Michael,7,3742.09,20,20955.73,15943.05,5012.68,17,No,0,Meyer-Patton,ortizmelanie@clark.com,UPI,Delivered
ORD5314,2025-01-04,2025-01-07,Joseph Matthews,CUST140,Corporate,Headphones,Electronics,PROD1193,North-East,San Marino,Alabama,Elizabethtown,2,4830.75,5,9178.43,8045.12,1133.31,19,No,0,Leonard-Phillips,torresthomas@alvarez-banks.com,Net Banking,Returned
ORD5315,2025-09-30,2025-10-06,Mary Clark,CUST777,VIP Member,Jacket,Clothing,PROD2544,North,Uzbekistan,Oregon,Danaport,6,2805.58,15,14308.44,8937.03,5371.41,39,No,0,"Hill, Schultz and Knox",charlesgarrett@gonzalez-murray.org,Debit Card,Returned
ORD5316,2024-09-01,2024-09-05,Alexandria Barajas,CUST329,Small Business,T-Shirt,Clothing,PROD4505,East,Philippines,New Jersey,East Williamfurt,8,3098.55,10,22309.54,15851.07,6458.47,34,No,0,Herrera-Moore,ahunt@mcdaniel.com,Credit Card,Pending
ORD5317,2024-05-02,2024-05-08,Ashlee Wilkins,CUST595,Small Business,Projector,Electronics,PROD9287,International,Tunisia,California,West Michelleborough,8,3473.01,10,25005.66,22305.96,2699.7,10,No,0,Hall Inc,udavis@ferguson-lewis.biz,UPI,Pending
ORD5318,2025-04-05,2025-04-08,Mark Austin,CUST552,Wholesale,Sneakers,Clothing,PROD6251,South,Kyrgyz Republic,Tennessee,Port Teresamouth,6,2028.13,5,11560.32,6997.87,4562.45,26,No,0,"Erickson, Harper and Mendoza",petersonstephanie@ruiz.com,Net Banking,Cancelled
ORD5319,2026-04-15,2026-04-21,Sheila Rodriguez,CUST246,VIP Member,Sneakers,Clothing,PROD2742,West,Nepal,Maryland,New Destinymouth,4,2949.6,15,10028.64,6168.28,3860.36,17,No,0,Martinez-Garza,rlopez@peterson.com,Debit Card,Returned
ORD5320,2023-06-11,2023-06-14,Nathan Turner,CUST434,Home Office,Dining Table,Furniture,PROD7510,Central,Norway,North Carolina,Angelicaburgh,7,3552.1,10,22378.22,15540.69,6837.53,37,No,0,Sandoval-Johnson,yguzman@ramirez.com,Debit Card,Cancelled
ORD5321,2025-09-23,2025-09-26,Kara Griffin,CUST269,Small Business,Eggs,Grocery,PROD3895,North,United States of America,New Hampshire,Kathleenport,2,2146.06,10,3862.9,2672.3,1190.6,0,Yes,35,"Serrano, Wilson and Dawson",kanderson@greene-bray.com,Net Banking,Cancelled
ORD5322,2025-04-04,2025-04-06,James Figueroa,CUST694,Corporate,Jacket,Clothing,PROD7143,West,Dominican Republic,Michigan,New Jamesview,2,4860.23,15,8262.39,6016.27,2246.12,9,Yes,36,"Warner, Wright and Robinson",julia24@rodriguez-freeman.biz,Net Banking,Delivered
ORD5323,2025-12-19,2025-12-20,Kaitlyn Lopez,CUST656,Consumer,Office Chair,Furniture,PROD8683,East,Norfolk Island,Kansas,New Kathleen,10,4201.12,20,33608.94,21739.79,11869.15,2,Yes,34,"Warren, Gallagher and Price",orodriguez@ortiz.com,UPI,Delivered
ORD5324,2026-04-17,2026-04-18,William Mcconnell,CUST738,VIP Member,Lipstick,Beauty,PROD6619,West,Netherlands Antilles,Alaska,New Michaelfort,9,2576.69,10,20871.17,14070.57,6800.61,18,No,0,Cohen LLC,browningkim@rogers-dixon.com,Net Banking,Returned
ORD5325,2023-11-27,2023-12-03,Danielle Johnston,CUST161,Corporate,AC,Electronics,PROD5639,North,Trinidad and Tobago,Florida,Vanessatown,5,2977.73,5,14144.22,8832.15,5312.07,16,No,0,Brown-Ford,kenneth63@dean.info,Credit Card,Pending
ORD5326,2024-01-10,2024-01-14,Brian Nguyen,CUST765,Home Office,Sticky Notes,Office Supplies,PROD3290,East,Cambodia,Oklahoma,Johnview,1,2913.42,10,2622.08,1889.15,732.93,8,Yes,43,Cervantes LLC,gperez@liu-cabrera.org,Debit Card,Cancelled
ORD5327,2024-10-20,2024-10-23,Jennifer Williams,CUST559,VIP Member,Shampoo,Beauty,PROD4192,North,Yemen,Vermont,South Danielberg,6,3527.98,0,21167.88,16196.53,4971.35,12,No,0,Fleming-Barnes,cindy95@stevenson.com,Debit Card,Cancelled
ORD5328,2025-05-26,2025-06-01,Tyler Brown,CUST646,Home Office,Buds,Electronics,PROD1353,West,Ireland,Georgia,North Brooke,3,4436.58,5,12644.25,10136.7,2507.55,40,No,0,Ward Ltd,npham@potter-rodriguez.info,Debit Card,Pending
ORD5329,2024-04-08,2024-04-11,Kristen Brown,CUST116,Wholesale,Buds,Electronics,PROD2057,East,Samoa,California,Port Kelly,6,4455.11,15,22721.08,19748.41,2972.66,32,No,0,Thomas Group,princehannah@johnson.com,Debit Card,Returned
ORD5330,2026-03-21,2026-03-23,Jose Hatfield,CUST557,Consumer,Bookshelf,Furniture,PROD9578,North,Pakistan,Arizona,Garciahaven,4,4293.84,10,15457.82,12589.21,2868.61,25,No,0,"Shaffer, Andrews and Turner",jay92@bradley.com,Cash,Delivered
ORD5331,2026-04-10,2026-04-16,Jason Weber,CUST974,Home Office,AC,Electronics,PROD4047,North-East,Belarus,Virginia,New Cliffordville,4,1828.02,20,5849.65,4515.38,1334.27,28,No,0,Barnes Ltd,lbrown@adams.com,Net Banking,Cancelled
ORD5332,2024-06-08,2024-06-14,Randy Armstrong,CUST375,VIP Member,Moisturizer,Beauty,PROD8223,Central,Honduras,Oregon,West Judyport,6,2814.36,20,13508.92,10306.72,3202.19,33,No,0,Gray-Cook,matthew04@dougherty-taylor.com,Net Banking,Returned
ORD5333,2025-09-25,2025-10-01,Justin Lee,CUST898,Corporate,Perfume,Beauty,PROD3069,Central,Algeria,New Mexico,Teresaland,6,686.38,10,3706.46,2452.33,1254.13,40,No,0,Baker-Arnold,combsjack@sullivan-simpson.info,Net Banking,Delivered
ORD5334,2025-06-15,2025-06-16,Ian Leonard,CUST922,Home Office,Face Wash,Beauty,PROD5627,International,Dominican Republic,Nevada,Port Kendraville,7,2354.88,20,13187.3,9512.43,3674.87,42,No,0,Woodard LLC,matthewsshannon@martinez-nunez.org,Credit Card,Delivered
ORD5335,2026-05-01,2026-05-08,Joshua Boyer,CUST401,Home Office,Doll,Toys,PROD2844,International,Somalia,Connecticut,New Edwardberg,7,1577.92,0,11045.44,6921.75,4123.69,30,No,0,"Anderson, Myers and Thompson",wrightbeverly@donaldson.com,Net Banking,Pending
ORD5336,2023-08-16,2023-08-18,Diana Ryan,CUST488,Home Office,Sweater,Clothing,PROD4790,International,France,Iowa,West Kylechester,4,2394.75,5,9100.03,6013.28,3086.76,35,No,0,"Freeman, Sanders and Kelly",allenjoshua@williams.com,UPI,Cancelled
ORD5337,2026-01-25,2026-01-31,Kelly Williams,CUST279,Home Office,Dining Table,Furniture,PROD3207,North-East,South Georgia and the South Sandwich Islands,North Dakota,North Elizabethberg,8,884.88,5,6725.08,5582.76,1142.32,45,No,0,Vega Ltd,donna85@hall-lee.com,UPI,Delivered
ORD5338,2025-12-20,2025-12-23,Erica Hicks,CUST215,VIP Member,Bookshelf,Furniture,PROD3503,North-East,Japan,Minnesota,North Benjamin,1,942.57,0,942.57,802.66,139.91,50,No,0,Banks-Good,latoyasteele@thompson-estes.com,Credit Card,Pending
ORD5339,2024-08-29,2024-09-04,Valerie Molina,CUST675,Small Business,Pen,Office Supplies,PROD7491,North-East,Congo,New Hampshire,Jeffersonchester,5,4973.26,10,22379.65,16933.93,5445.72,12,No,0,Jones-Jackson,lwilliams@wilson.com,UPI,Returned
ORD5340,2024-10-03,2024-10-07,Melanie Lewis,CUST501,Wholesale,Ink,Office Supplies,PROD9923,East,Haiti,New Mexico,Jasonfort,5,3085.09,5,14654.18,10856.1,3798.08,10,No,0,Martin-Nguyen,wnguyen@foster-stevens.com,Credit Card,Returned
ORD5341,2025-03-22,2025-03-25,Joshua Brown,CUST954,Corporate,Jeans,Clothing,PROD9554,International,Saint Pierre and Miquelon,South Dakota,Desireeshire,6,4194.23,20,20132.3,12906.67,7225.63,26,No,0,"Marsh, Austin and Baker",hughesjason@mcgee.com,Cash,Cancelled
ORD5342,2026-02-22,2026-02-23,Gabriel Dawson,CUST222,Home Office,Sweater,Clothing,PROD4383,South,Saudi Arabia,Iowa,Joebury,1,1615.87,5,1535.08,1216.91,318.17,6,Yes,36,Macdonald Ltd,maguilar@norton.net,UPI,Delivered
ORD5343,2025-06-17,2025-06-20,Jessica Anderson,CUST171,Home Office,Lipstick,Beauty,PROD4780,International,Dominica,Arizona,New Cory,2,1954.02,0,3908.04,2385.01,1523.03,24,No,0,Howard-Chapman,erodriguez@bell.com,Cash,Pending
ORD5344,2025-07-01,2025-07-02,Johnny Nelson,CUST513,Wholesale,Mobiles,Electronics,PROD1515,Central,American Samoa,New Jersey,Tracyport,3,4802.99,15,12247.61,9939.64,2307.98,12,No,0,"Mclaughlin, Ayala and Hood",malexander@gilbert.com,Net Banking,Delivered
ORD5345,2025-12-23,2025-12-27,Samantha Cunningham,CUST370,Small Business,Stapler,Office Supplies,PROD7357,South,Guernsey,California,Lake Guy,8,1285.3,5,9768.26,6370.52,3397.74,42,No,0,"Carrillo, Rivera and Strong",maciasmary@scott.org,Net Banking,Returned
ORD5346,2024-11-03,2024-11-08,John Hurley,CUST368,Consumer,Projector,Electronics,PROD7748,North,British Indian Ocean Territory (Chagos Archipelago),California,Lake Mary,1,3207.71,10,2886.94,1759.45,1127.49,9,Yes,47,Wang-Robinson,theresa01@parker.org,Net Banking,Returned
ORD5347,2023-06-06,2023-06-08,Dennis Miller,CUST774,Home Office,Action Figure,Toys,PROD1506,East,Libyan Arab Jamahiriya,South Dakota,New Tamara,7,325.19,0,2276.3,1830.68,445.61,43,No,0,Stone LLC,zabbott@barnett.biz,Debit Card,Cancelled
ORD5348,2023-06-23,2023-06-24,Benjamin Brennan,CUST390,Corporate,Puzzle,Toys,PROD5717,East,Belgium,North Dakota,Jacksonshire,6,2310.33,0,13861.99,9756.84,4105.15,24,No,0,"Santiago, Roberts and Bowers",macdonaldstacie@lynn.com,Debit Card,Pending
ORD5349,2026-01-21,2026-01-25,Rhonda Bailey,CUST822,VIP Member,Buds,Electronics,PROD5160,North-East,Norway,Wyoming,Nelsonstad,2,912.15,5,1733.08,1139.21,593.87,28,No,0,"Brown, Orr and Hines",corysteele@carlson-glass.com,Cash,Pending
ORD5350,2024-06-20,2024-06-26,Kaylee Barnes,CUST880,Wholesale,Headphones,Electronics,PROD3411,North-East,Montserrat,Oregon,Millerview,9,2628.66,10,21292.17,15141.76,6150.41,35,No,0,"Molina, Chandler and Hernandez",vgray@thomas-pena.info,UPI,Returned
ORD5351,2025-02-26,2025-02-27,Margaret Conrad,CUST391,Home Office,Dining Table,Furniture,PROD4603,Central,Svalbard & Jan Mayen Islands,Indiana,Longhaven,4,4799.81,10,17279.31,11146.55,6132.75,20,No,0,Marsh-Pacheco,vmartinez@murphy.org,UPI,Delivered
ORD5352,2025-03-14,2025-03-16,Andrew Richardson,CUST167,Consumer,Fruits,Grocery,PROD5844,East,French Guiana,Kansas,West Susanstad,9,2617.57,5,22380.22,15969.99,6410.23,6,Yes,46,Crosby-Kemp,david46@goodman.com,UPI,Delivered
ORD5353,2025-05-12,2025-05-19,Joanna Farrell,CUST959,Corporate,Sweater,Clothing,PROD3909,Central,Canada,Arkansas,Devonhaven,2,4810.59,10,8659.06,5351.79,3307.27,6,Yes,31,Hill-Estrada,stevewhitaker@dougherty-sullivan.org,Debit Card,Cancelled
ORD5354,2025-02-28,2025-03-07,Jonathan Lane,CUST895,VIP Member,Board Game,Toys,PROD6858,South,Gambia,Maryland,Kennedyshire,6,2451.35,15,12501.91,9258.81,3243.1,18,No,0,Mccarty and Sons,kristen80@bradshaw-hernandez.com,UPI,Returned
ORD5355,2023-12-15,2023-12-21,Andre Black,CUST111,Corporate,Sneakers,Clothing,PROD2835,International,Qatar,Louisiana,Kristiborough,9,1937.52,0,17437.71,11919.18,5518.53,29,No,0,"Shepard, Barton and Williams",crawfordricky@ayers-morales.com,UPI,Cancelled
ORD5356,2025-09-06,2025-09-11,Edward Huff,CUST946,Consumer,Perfume,Beauty,PROD7570,North-East,South Georgia and the South Sandwich Islands,Nebraska,Hallfurt,10,880.22,20,7041.8,4627.65,2414.15,35,No,0,Young-Martinez,april57@reed.biz,Debit Card,Delivered
ORD5357,2023-09-23,2023-09-26,Krista Young,CUST479,Small Business,Notebook,Office Supplies,PROD8807,East,Guadeloupe,Iowa,Hahnhaven,7,3897.94,5,25921.31,16695.83,9225.48,19,No,0,"Ryan, Burton and Carpenter",abryant@hernandez-harrison.com,Cash,Returned
ORD5358,2025-05-01,2025-05-07,Rhonda Steele,CUST886,Home Office,Bread,Grocery,PROD6250,Central,Eritrea,Rhode Island,East Tonyshire,10,3743.73,20,29949.85,26585.19,3364.66,8,Yes,22,Adams and Sons,shepherddawn@davis.biz,Debit Card,Cancelled
ORD5359,2024-11-04,2024-11-05,Kevin Nash,CUST726,Corporate,Sneakers,Clothing,PROD5336,West,Australia,Washington,West Jamesport,6,3797.51,20,18228.03,11412.62,6815.41,20,No,0,Shaffer-West,williamgray@johnson-rodriguez.com,Net Banking,Pending
ORD5360,2023-08-12,2023-08-16,John Allen,CUST977,Corporate,Fruits,Grocery,PROD2955,North-East,Malawi,Montana,Lake Julia,2,4042.46,15,6872.18,4380.94,2491.24,43,No,0,Butler-Jackson,raymondashley@clark.net,Debit Card,Returned
ORD5361,2025-04-13,2025-04-20,Shelly Saunders,CUST410,Corporate,Bed,Furniture,PROD3100,East,Belize,Kansas,New Michael,8,761.9,10,5485.7,4021.12,1464.57,44,No,0,Long and Sons,mejiavictor@nelson.com,Debit Card,Cancelled
ORD5362,2024-10-13,2024-10-20,Ryan Bowman,CUST508,Home Office,Bread,Grocery,PROD3400,North-East,Myanmar,Montana,North Allenshire,6,995.52,5,5674.47,5042.22,632.25,15,No,0,"Lee, Anderson and Chen",juancaldwell@smith.com,Credit Card,Pending
ORD5363,2025-01-17,2025-01-21,Dylan Aguirre,CUST306,VIP Member,Perfume,Beauty,PROD6556,South,Somalia,Iowa,North Joy,9,2734.44,5,23379.49,19255.94,4123.55,41,No,0,Diaz-Hanson,bryan70@morrison.org,Credit Card,Returned
ORD5364,2025-01-04,2025-01-11,Anna Reyes,CUST325,Consumer,Notebook,Office Supplies,PROD4611,North-East,Ethiopia,Montana,Claireville,2,1369.84,0,2739.69,1972.51,767.17,16,No,0,Dalton LLC,jill39@morse.org,Debit Card,Cancelled
ORD5365,2024-07-05,2024-07-10,Daisy Hamilton MD,CUST227,Home Office,Sofa,Furniture,PROD6222,Central,Saint Lucia,Colorado,East Martha,2,580.79,0,1161.58,851.27,310.31,30,No,0,"Decker, Castillo and Scott",woodsandrew@rollins.org,Debit Card,Returned
ORD5366,2023-07-12,2023-07-14,Stephen Lee,CUST156,Corporate,Action Figure,Toys,PROD9859,International,Rwanda,Mississippi,Alvarezberg,7,651.29,20,3647.22,2291.84,1355.38,41,No,0,Thompson PLC,cindy65@pearson.com,Net Banking,Delivered
ORD5367,2024-12-08,2024-12-12,Mary Gutierrez,CUST927,Home Office,Sneakers,Clothing,PROD2329,Central,Central African Republic,Montana,Williamsmouth,3,3291.43,20,7899.43,5593.75,2305.67,32,No,0,Boyd-Elliott,smithmarissa@johnson.org,Debit Card,Pending
ORD5368,2024-08-01,2024-08-03,Tracy Peterson,CUST399,VIP Member,Perfume,Beauty,PROD7663,East,Micronesia,Missouri,New Kenneth,2,4026.69,10,7248.04,6283.69,964.36,3,Yes,43,Shelton-Johnson,kevin98@maynard.com,Cash,Delivered
ORD5369,2025-10-10,2025-10-14,Kathleen Russell,CUST447,Corporate,Bread,Grocery,PROD5454,West,Timor-Leste,Colorado,Lake Rebecca,5,1803.52,0,9017.62,5432.82,3584.8,35,No,0,"Bright, Velazquez and Tate",snyderdawn@bishop-osborne.com,Cash,Returned
ORD5370,2025-09-08,2025-09-13,Courtney Nguyen,CUST625,VIP Member,Fruits,Grocery,PROD7855,South,Guadeloupe,Connecticut,Brownchester,2,2523.65,10,4542.58,3247.46,1295.12,48,No,0,Moore-Walker,jacobwhite@chen-schmidt.com,Credit Card,Cancelled
ORD5371,2025-04-08,2025-04-11,Margaret Cruz,CUST974,Small Business,Sweater,Clothing,PROD6681,Central,Bahamas,Georgia,Jenniferport,9,3617.02,5,30925.49,25926.42,4999.07,33,No,0,Boone PLC,carlosburns@wilson.org,UPI,Pending
ORD5372,2025-03-29,2025-04-03,Michael Logan,CUST316,Wholesale,Stapler,Office Supplies,PROD2210,North-East,Saint Kitts and Nevis,Ohio,Reyesside,9,1746.76,0,15720.82,10094.27,5626.55,46,No,0,"Hampton, Fernandez and Wolfe",andrewmiller@baker.com,UPI,Delivered
ORD5373,2024-03-05,2024-03-08,Willie Rodriguez,CUST674,Home Office,Sofa,Furniture,PROD9101,East,Gambia,Kansas,South Laura,6,4783.22,5,27264.35,17874.47,9389.88,7,Yes,39,"Avila, Byrd and Thompson",johnhernandez@wang-hill.net,Cash,Returned
ORD5374,2023-09-20,2023-09-24,Sandra Guerrero,CUST409,Corporate,Dining Table,Furniture,PROD6901,International,British Indian Ocean Territory (Chagos Archipelago),Alaska,East Oliviaborough,7,4110.92,15,24459.99,14757.59,9702.41,31,No,0,Alvarez-Mahoney,trevor59@blackwell.com,UPI,Pending
ORD5375,2025-11-25,2025-12-02,Catherine Flynn,CUST994,Wholesale,Bookshelf,Furniture,PROD2435,Central,Brunei Darussalam,Montana,New Matthew,2,1110.78,20,1777.25,1140.35,636.9,11,No,0,Johnson Ltd,mthornton@brown-thomas.biz,UPI,Pending
ORD5376,2023-11-09,2023-11-10,Christopher Knox,CUST818,Small Business,Milk,Grocery,PROD7206,International,Mauritania,Utah,North Stephanieport,9,3638.33,5,31107.73,22648.82,8458.91,31,No,0,Medina Group,andersontammy@martinez-fleming.info,Cash,Delivered
ORD5377,2023-09-08,2023-09-15,Jordan Cabrera,CUST674,VIP Member,Doll,Toys,PROD4590,East,Lao People's Democratic Republic,Hawaii,Smithburgh,5,4485.73,15,19064.34,16856.72,2207.62,21,No,0,Castillo-Walters,gibbsdavid@bradley.com,Debit Card,Cancelled
ORD5378,2025-10-13,2025-10-16,Joshua Jordan,CUST548,Small Business,Ink,Office Supplies,PROD7020,International,Antigua and Barbuda,Wisconsin,Joshualand,2,4922.76,10,8860.98,7346.15,1514.83,8,Yes,36,"Christensen, Lyons and Mora",kfitzpatrick@hoffman.net,Debit Card,Cancelled
ORD5379,2025-02-23,2025-02-26,Sarah Harper,CUST991,Corporate,Headphones,Electronics,PROD8906,North-East,Indonesia,Virginia,South Tylerton,6,3083.06,0,18498.38,14661.88,3836.49,46,No,0,Myers Ltd,paul29@morales-kaufman.biz,Cash,Cancelled
ORD5380,2024-03-17,2024-03-20,Cory Burns,CUST930,Small Business,Pen,Office Supplies,PROD5342,North-East,Saint Barthelemy,Colorado,Lake Reginaberg,2,2109.67,20,3375.48,2190.29,1185.19,43,No,0,Johnson Group,cynthiataylor@lopez.info,Cash,Pending
ORD5381,2024-06-24,2024-06-26,Bianca Tate,CUST513,Home Office,Office Chair,Furniture,PROD9805,East,Haiti,Ohio,Robertbury,8,1903.55,0,15228.37,10418.4,4809.97,43,No,0,"White, Ramirez and Clayton",brownjames@davis.biz,Debit Card,Returned
ORD5382,2025-08-13,2025-08-15,Angela Todd,CUST265,Home Office,Mobiles,Electronics,PROD1458,International,Hungary,Massachusetts,Johnsonhaven,3,135.33,5,385.7,268.45,117.25,26,No,0,Ray Group,jwilliamson@wilson.net,Cash,Cancelled
ORD5383,2024-04-17,2024-04-20,Paul Jones,CUST799,Wholesale,Milk,Grocery,PROD1842,South,Taiwan,Texas,Townsendmouth,1,3498.12,0,3498.12,2227.99,1270.14,7,Yes,39,"Brady, Dixon and Jones",cody53@lopez.com,UPI,Cancelled
ORD5384,2024-01-23,2024-01-25,Patrick Watson,CUST844,Home Office,Moisturizer,Beauty,PROD7036,North,Azerbaijan,California,North Jennaland,2,1212.27,10,2182.08,1558.49,623.59,49,No,0,Walker-Allen,tonyacarter@gray.com,UPI,Returned
ORD5385,2026-05-02,2026-05-06,Paula King,CUST203,Wholesale,Jeans,Clothing,PROD8971,East,South Georgia and the South Sandwich Islands,Massachusetts,Johnsonton,4,1088.71,15,3701.61,2315.73,1385.88,3,Yes,49,Anderson-Powell,natalietaylor@torres.biz,Net Banking,Cancelled
ORD5386,2023-08-12,2023-08-14,John Burnett,CUST714,Small Business,T-Shirt,Clothing,PROD5763,South,Anguilla,Massachusetts,Cynthiaview,9,2704.63,10,21907.53,14643.6,7263.93,26,No,0,Armstrong-Levine,cmiranda@waters-smith.com,Credit Card,Delivered
ORD5387,2024-08-06,2024-08-13,Michelle Jones,CUST739,Home Office,Buds,Electronics,PROD3257,Central,Mali,Louisiana,South Danielborough,10,2240.78,15,19046.66,12618.08,6428.59,32,No,0,"Downs, Best and Humphrey",froberts@torres.com,Cash,Returned
ORD5388,2023-10-09,2023-10-16,Dave Evans,CUST356,Home Office,Bookshelf,Furniture,PROD4136,East,Zambia,Illinois,New John,5,554.37,10,2494.65,2037.27,457.38,24,No,0,"Wilson, Austin and Smith",hickmankaren@martin.com,Cash,Cancelled
ORD5389,2024-09-07,2024-09-14,Joseph Salazar,CUST439,Corporate,Vegetables,Grocery,PROD6330,East,Netherlands Antilles,Washington,West Colleen,4,1016.04,5,3860.94,2640.44,1220.49,50,No,0,Harrell Inc,ryanburns@gonzalez.net,Debit Card,Cancelled
ORD5390,2025-02-18,2025-02-20,Zachary Rogers,CUST461,Small Business,T-Shirt,Clothing,PROD5733,South,Korea,California,West Donaldland,3,4285.73,15,10928.61,8915.65,2012.96,38,No,0,Trujillo and Sons,fjones@barnes.com,Cash,Cancelled
ORD5391,2025-10-28,2025-11-02,Paula Hoover,CUST932,Home Office,T-Shirt,Clothing,PROD9532,South,Russian Federation,South Dakota,North Christopherton,4,4902.14,0,19608.57,14285.99,5322.58,44,No,0,"Baldwin, Martinez and Obrien",smithjasmine@dawson.biz,Cash,Pending
ORD5392,2023-11-02,2023-11-04,Alexander Byrd,CUST381,Consumer,Notebook,Office Supplies,PROD8485,North-East,Panama,Idaho,New Ashley,10,4586.64,15,38986.44,34975.86,4010.58,1,Yes,48,"Rogers, Perry and Zavala",lopezlatoya@delacruz-wade.com,Cash,Returned
ORD5393,2023-06-09,2023-06-11,Donald Kelley,CUST718,VIP Member,Milk,Grocery,PROD9951,West,Mali,Vermont,East Dianetown,3,3090.69,20,7417.65,4515.96,2901.69,16,No,0,"Murphy, Moore and Sampson",laura77@day-moore.info,Net Banking,Pending
ORD5394,2023-10-13,2023-10-14,Ryan Alvarado,CUST988,Small Business,Bread,Grocery,PROD3979,North-East,Colombia,Mississippi,North Ericmouth,10,2423.3,20,19386.38,16590.88,2795.5,30,No,0,"Hernandez, King and Black",ryanwilliams@richardson.biz,Debit Card,Pending
ORD5395,2024-08-17,2024-08-23,Christine Olsen,CUST899,Wholesale,Sweater,Clothing,PROD3747,International,Paraguay,Kentucky,Port John,1,157.18,5,149.32,105.59,43.73,23,No,0,Payne-Webster,bowersshawn@white-aguirre.com,Debit Card,Pending
ORD5396,2025-10-07,2025-10-13,Morgan Berry,CUST867,Small Business,Buds,Electronics,PROD9536,Central,New Zealand,Tennessee,Lake Whitneyberg,7,3943.98,5,26227.5,17915.71,8311.79,14,No,0,Johnson-Turner,dustinjones@shepherd.com,Cash,Delivered
ORD5397,2024-02-14,2024-02-16,Alicia Taylor,CUST561,Home Office,AC,Electronics,PROD7357,International,Benin,South Dakota,Cherryfort,5,3710.6,5,17625.37,13487.38,4137.99,30,No,0,"Torres, Martinez and Salazar",mlee@tran-morales.com,Credit Card,Cancelled
ORD5398,2023-12-13,2023-12-17,Mr. Robert Hoffman,CUST985,Home Office,Mobiles,Electronics,PROD7530,South,Guatemala,Florida,East Stevenhaven,9,4347.84,0,39130.58,31608.79,7521.79,40,No,0,"Moore, West and Gonzales",bergphillip@martinez.com,Credit Card,Pending
ORD5399,2025-10-25,2025-10-30,Mrs. Melody Morgan,CUST317,Small Business,Sofa,Furniture,PROD3726,West,Italy,Indiana,Webbburgh,10,2503.8,15,21282.34,13311.39,7970.95,15,No,0,Martinez-Cole,danielmoran@davis-wilson.com,Cash,Cancelled
ORD5400,2025-07-21,2025-07-28,Amy Marquez,CUST201,Consumer,Pen,Office Supplies,PROD2198,South,France,Pennsylvania,Rangelton,2,2180.64,20,3489.03,3139.71,349.32,4,Yes,47,"Wiley, Wilson and Schaefer",grimesomar@ramirez.com,Cash,Returned
ORD5401,2024-04-05,2024-04-09,Matthew Green,CUST442,Wholesale,Milk,Grocery,PROD6648,East,Korea,Colorado,East Alan,6,2840.96,15,14488.9,10436.76,4052.14,5,Yes,21,Myers PLC,mburns@flores.com,Credit Card,Cancelled
ORD5402,2023-07-09,2023-07-12,Maria Bowen,CUST673,Consumer,Doll,Toys,PROD4405,West,Mozambique,Arizona,Port Mallory,8,1452.59,15,9877.6,8357.32,1520.28,50,No,0,"Hill, Ford and Garrett",cruzcassandra@goodwin-davis.com,UPI,Delivered
ORD5403,2023-11-30,2023-12-01,Dr. Elijah Barajas DVM,CUST166,Consumer,Puzzle,Toys,PROD4488,International,Trinidad and Tobago,Indiana,Johnberg,10,2350.42,5,22329.01,14027.17,8301.85,23,No,0,Campbell-Harris,kennethdavis@jenkins.net,Debit Card,Cancelled
ORD5404,2024-05-28,2024-06-02,Bobby Ramirez,CUST335,Wholesale,Sweater,Clothing,PROD8933,South,Qatar,Georgia,Port Crystaltown,4,839.29,15,2853.59,2094.67,758.92,44,No,0,Adams-Davis,pachecoteresa@obrien-fitzgerald.com,Net Banking,Returned
ORD5405,2024-03-04,2024-03-07,Raymond Davis,CUST409,Consumer,Puzzle,Toys,PROD3915,International,Bangladesh,New York,Port Jesus,9,1141.71,0,10275.39,7884.07,2391.32,26,No,0,Wells PLC,hooverjordan@brown.info,UPI,Pending
ORD5406,2023-10-19,2023-10-26,David Melton,CUST106,Home Office,Stapler,Office Supplies,PROD3891,North,Brazil,Louisiana,West Nicolechester,4,2728.38,15,9276.48,7783.66,1492.82,24,No,0,Nguyen Inc,jyoung@arias-singh.com,Net Banking,Delivered
ORD5407,2025-06-19,2025-06-22,Mark Frey,CUST179,Corporate,Milk,Grocery,PROD8070,North-East,Isle of Man,Oregon,Port Vanessa,3,1131.45,10,3054.92,1976.08,1078.84,4,Yes,31,"Turner, Huffman and Harrison",mark00@wright.info,Credit Card,Returned
ORD5408,2023-11-05,2023-11-12,Melissa Lee,CUST332,Wholesale,Face Wash,Beauty,PROD8593,East,Fiji,Florida,East Scottmouth,4,1650.54,5,6272.04,4017.4,2254.64,22,No,0,Gutierrez and Sons,dthomas@crawford.net,Credit Card,Cancelled
ORD5409,2026-02-10,2026-02-12,Stephanie White,CUST965,VIP Member,Sneakers,Clothing,PROD7558,International,India,Kansas,Sydneymouth,7,2881.6,0,20171.21,17555.87,2615.34,10,No,0,"Carroll, Lester and Jenkins",samuelarellano@berry-king.info,Cash,Returned
ORD5410,2026-01-20,2026-01-24,Travis Harrell,CUST848,Consumer,Notebook,Office Supplies,PROD5836,East,Belize,Rhode Island,West Amandaborough,1,4578.33,0,4578.33,3763.43,814.9,24,No,0,Foster-Kim,smithanna@taylor.biz,UPI,Pending
